year,quarter,level,region,device,count
2020,1,state,Telangana,Vivo,2072065
2020,1,state,Telangana,Oppo,1250747
2020,1,state,Telangana,Realme,664650
2020,1,state,Telangana,Apple,522627
2020,1,state,Telangana,OnePlus,385976
2020,1,state,Telangana,Motorola,375706
2020,1,state,Telangana,Huawei,300609
2020,1,state,Telangana,Lenovo,196655
2020,1,state,Telangana,Others,790407
2020,2,state,Telangana,Xiaomi,3507179
2020,2,state,Telangana,Samsung,2745328
2020,2,state,Telangana,Vivo,2282799
2020,2,state,Telangana,Oppo,1377106
2020,2,state,Telangana,Realme,738264
2020,2,state,Telangana,Apple,550940
2020,2,state,Telangana,Motorola,398637
2020,2,state,Telangana,OnePlus,397829
2020,2,state,Telangana,Huawei,325187
2020,2,state,Telangana,Lenovo,207266
2020,2,state,Telangana,Others,847656
2020,3,state,Telangana,Xiaomi,3810161
2020,3,state,Telangana,Samsung,2992702
2020,3,state,Telangana,Vivo,2542381
2020,3,state,Telangana,Oppo,1520230
2020,3,state,Telangana,Realme,832814
2020,3,state,Telangana,Apple,585533
2020,3,state,Telangana,Motorola,420978
2020,3,state,Telangana,OnePlus,415641
2020,3,state,Telangana,Huawei,349866
2020,3,state,Telangana,Lenovo,219113
2020,3,state,Telangana,Others,901463
2020,4,state,Telangana,Xiaomi,4150153
2020,4,state,Telangana,Samsung,3270596
2020,4,state,Telangana,Vivo,2805410
2020,4,state,Telangana,Oppo,1673541
2020,4,state,Telangana,Realme,943307
2020,4,state,Telangana,Apple,628903
2020,4,state,Telangana,Motorola,444416
2020,4,state,Telangana,OnePlus,436917
2020,4,state,Telangana,Huawei,376296
2020,4,state,Telangana,Lenovo,231688
2020,4,state,Telangana,Others,966570
2021,1,state,Telangana,Xiaomi,4458631
2021,1,state,Telangana,Samsung,3491284
2021,1,state,Telangana,Vivo,3089209
2021,1,state,Telangana,Oppo,1818686
2021,1,state,Telangana,Realme,1065087
2021,1,state,Telangana,Apple,674068
2021,1,state,Telangana,OnePlus,461518
2021,1,state,Telangana,Motorola,454264
2021,1,state,Telangana,Huawei,393000
2021,1,state,Telangana,Lenovo,233554
2021,1,state,Telangana,Others,1009768
2021,2,state,Telangana,Xiaomi,4736356
2021,2,state,Telangana,Samsung,3662257
2021,2,state,Telangana,Vivo,3396906
2021,2,state,Telangana,Oppo,1971737
2021,2,state,Telangana,Realme,1259720
2021,2,state,Telangana,Apple,719281
2021,2,state,Telangana,OnePlus,508619
2021,2,state,Telangana,Motorola,442262
2021,2,state,Telangana,Huawei,380961
2021,2,state,Telangana,Lenovo,219429
2021,2,state,Telangana,Others,1009352
2021,3,state,Telangana,Xiaomi,5040723
2021,3,state,Telangana,Vivo,3776315
2021,3,state,Telangana,Samsung,3769093
2021,3,state,Telangana,Oppo,2168812
2021,3,state,Telangana,Realme,1483670
2021,3,state,Telangana,Apple,767224
2021,3,state,Telangana,OnePlus,590963
2021,3,state,Telangana,Motorola,426789
2021,3,state,Telangana,Huawei,374748
2021,3,state,Telangana,Lenovo,204439
2021,3,state,Telangana,Others,1012502
2021,4,state,Telangana,Xiaomi,5285587
2021,4,state,Telangana,Vivo,4135644
2021,4,state,Telangana,Samsung,3885608
2021,4,state,Telangana,Oppo,2358132
2021,4,state,Telangana,Realme,1759654
2021,4,state,Telangana,Apple,856106
2021,4,state,Telangana,OnePlus,676556
2021,4,state,Telangana,Motorola,415921
2021,4,state,Telangana,Huawei,353829
2021,4,state,Telangana,Lenovo,187416
2021,4,state,Telangana,Others,1003196
2022,1,state,Telangana,Xiaomi,5509008
2022,1,state,Telangana,Vivo,4471684
2022,1,state,Telangana,Samsung,4003841
2022,1,state,Telangana,Oppo,2540306
2022,1,state,Telangana,Realme,1999746
2022,1,state,Telangana,Apple,930638
2022,1,state,Telangana,OnePlus,746766
2022,1,state,Telangana,Motorola,406265
2022,1,state,Telangana,Huawei,344744
2022,1,state,Telangana,Lenovo,183434
2022,1,state,Telangana,Others,1014180
2020,1,state,Tripura,Xiaomi,75081
2020,1,state,Tripura,Samsung,69532
2020,1,state,Tripura,Oppo,40260
2020,1,state,Tripura,Vivo,33266
2020,1,state,Tripura,Realme,23927
2020,1,state,Tripura,Asus,6050
2020,1,state,Tripura,Gionee,5095
2020,1,state,Tripura,Motorola,5014
2020,1,state,Tripura,Lenovo,5012
2020,1,state,Tripura,Micromax,4634
2020,1,state,Tripura,Others,32091
2020,2,state,Tripura,Xiaomi,83763
2020,2,state,Tripura,Samsung,77685
2020,2,state,Tripura,Oppo,46283
2020,2,state,Tripura,Vivo,38364
2020,2,state,Tripura,Realme,28326
2020,2,state,Tripura,Asus,6561
2020,2,state,Tripura,Gionee,5452
2020,2,state,Tripura,Motorola,5344
2020,2,state,Tripura,Lenovo,5242
2020,2,state,Tripura,Huawei,5008
2020,2,state,Tripura,Others,34638
2020,3,state,Tripura,Xiaomi,93468
2020,3,state,Tripura,Samsung,86403
2020,3,state,Tripura,Oppo,52607
2020,3,state,Tripura,Vivo,44208
2020,3,state,Tripura,Realme,33649
2020,3,state,Tripura,Asus,7020
2020,3,state,Tripura,Motorola,5686
2020,3,state,Tripura,Gionee,5652
2020,3,state,Tripura,Lenovo,5550
2020,3,state,Tripura,Huawei,5432
2020,3,state,Tripura,Others,37056
2020,4,state,Tripura,Xiaomi,101066
2020,4,state,Tripura,Samsung,93412
2020,4,state,Tripura,Oppo,57851
2020,4,state,Tripura,Vivo,48775
2020,4,state,Tripura,Realme,38173
2020,4,state,Tripura,Asus,7328
2020,4,state,Tripura,Motorola,5862
2020,4,state,Tripura,Gionee,5805
2020,4,state,Tripura,Huawei,5778
2020,4,state,Tripura,Lenovo,5769
2020,4,state,Tripura,Others,39291
2021,1,state,Tripura,Xiaomi,108575
2021,1,state,Tripura,Samsung,99168
2021,1,state,Tripura,Oppo,62419
2021,1,state,Tripura,Vivo,53698
2021,1,state,Tripura,Realme,42622
2021,1,state,Tripura,Asus,8143
2021,1,state,Tripura,Huawei,6052
2021,1,state,Tripura,Motorola,5947
2021,1,state,Tripura,Gionee,5872
2021,1,state,Tripura,Lenovo,5785
2021,1,state,Tripura,Others,41355
2021,2,state,Tripura,Xiaomi,116546
2021,2,state,Tripura,Samsung,104057
2021,2,state,Tripura,Oppo,66970
2021,2,state,Tripura,Vivo,58517
2021,2,state,Tripura,Realme,50025
2021,2,state,Tripura,Asus,7942
2021,2,state,Tripura,Motorola,5999
2021,2,state,Tripura,Huawei,5937
2021,2,state,Tripura,Lava,5937
2021,2,state,Tripura,Gionee,5794
2021,2,state,Tripura,Others,44429
2021,3,state,Tripura,Xiaomi,126117
2021,3,state,Tripura,Samsung,107662
2021,3,state,Tripura,Oppo,72865
2021,3,state,Tripura,Vivo,64797
2021,3,state,Tripura,Realme,58578
2021,3,state,Tripura,Asus,7665
2021,3,state,Tripura,Huawei,6499
2021,3,state,Tripura,Gionee,6096
2021,3,state,Tripura,Lava,6044
2021,3,state,Tripura,Motorola,6025
2021,3,state,Tripura,Others,47581
2021,4,state,Tripura,Xiaomi,135695
2021,4,state,Tripura,Samsung,110734
2021,4,state,Tripura,Oppo,77764
2021,4,state,Tripura,Vivo,69926
2021,4,state,Tripura,Realme,68822
2021,4,state,Tripura,Asus,7552
2021,4,state,Tripura,Huawei,6396
2021,4,state,Tripura,Motorola,6315
2021,4,state,Tripura,Lava,6023
2021,4,state,Tripura,Gionee,5955
2021,4,state,Tripura,Others,51110
2022,1,state,Tripura,Xiaomi,143599
2022,1,state,Tripura,Samsung,114250
2022,1,state,Tripura,Oppo,83468
2022,1,state,Tripura,Realme,78396
2022,1,state,Tripura,Vivo,74834
2022,1,state,Tripura,Asus,7367
2022,1,state,Tripura,Huawei,6576
2022,1,state,Tripura,Tecno,6411
2022,1,state,Tripura,Infinix,6357
2022,1,state,Tripura,Motorola,6335
2022,1,state,Tripura,Others,54531
2020,1,state,Uttar Pradesh,Xiaomi,5356063
2020,1,state,Uttar Pradesh,Samsung,3822401
2020,1,state,Uttar Pradesh,Vivo,3239764
2020,1,state,Uttar Pradesh,Oppo,2429781
2020,1,state,Uttar Pradesh,Realme,1288049
2020,1,state,Uttar Pradesh,Apple,410932
2020,1,state,Uttar Pradesh,Motorola,407644
2020,1,state,Uttar Pradesh,Huawei,396726
2020,1,state,Uttar Pradesh,Lenovo,297610
2020,1,state,Uttar Pradesh,Lava,254946
2020,1,state,Uttar Pradesh,Others,2232340
2020,2,state,Uttar Pradesh,Xiaomi,5953474
2020,2,state,Uttar Pradesh,Samsung,4228987
2020,2,state,Uttar Pradesh,Vivo,3723388
2020,2,state,Uttar Pradesh,Oppo,2771946
2020,2,state,Uttar Pradesh,Realme,1489668
2020,2,state,Uttar Pradesh,Huawei,436831
2020,2,state,Uttar Pradesh,Motorola,435375
2020,2,state,Uttar Pradesh,Apple,435004
2020,2,state,Uttar Pradesh,Lenovo,314998
2020,2,state,Uttar Pradesh,Lava,264264
2020,2,state,Uttar Pradesh,Others,2444584
2020,3,state,Uttar Pradesh,Xiaomi,6521651
2020,3,state,Uttar Pradesh,Samsung,4643207
2020,3,state,Uttar Pradesh,Vivo,4251520
2020,3,state,Uttar Pradesh,Oppo,3101714
2020,3,state,Uttar Pradesh,Realme,1710132
2020,3,state,Uttar Pradesh,Huawei,472712
2020,3,state,Uttar Pradesh,Apple,463651
2020,3,state,Uttar Pradesh,Motorola,461063
2020,3,state,Uttar Pradesh,Lenovo,332545
2020,3,state,Uttar Pradesh,Lava,281022
2020,3,state,Uttar Pradesh,Others,2598899
2020,4,state,Uttar Pradesh,Xiaomi,7082855
2020,4,state,Uttar Pradesh,Samsung,5086075
2020,4,state,Uttar Pradesh,Vivo,4769619
2020,4,state,Uttar Pradesh,Oppo,3433564
2020,4,state,Uttar Pradesh,Realme,1937082
2020,4,state,Uttar Pradesh,Huawei,507500
2020,4,state,Uttar Pradesh,Apple,499152
2020,4,state,Uttar Pradesh,Motorola,484675
2020,4,state,Uttar Pradesh,Lenovo,348680
2020,4,state,Uttar Pradesh,Lava,304244
2020,4,state,Uttar Pradesh,Others,2795688
2021,1,state,Uttar Pradesh,Xiaomi,7599834
2021,1,state,Uttar Pradesh,Samsung,5451884
2021,1,state,Uttar Pradesh,Vivo,5294031
2021,1,state,Uttar Pradesh,Oppo,3737603
2021,1,state,Uttar Pradesh,Realme,2177149
2021,1,state,Uttar Pradesh,Apple,536023
2021,1,state,Uttar Pradesh,Huawei,533694
2021,1,state,Uttar Pradesh,Motorola,498264
2021,1,state,Uttar Pradesh,Lenovo,351633
2021,1,state,Uttar Pradesh,Tecno,329255
2021,1,state,Uttar Pradesh,Others,2972705
2021,2,state,Uttar Pradesh,Xiaomi,8037309
2021,2,state,Uttar Pradesh,Vivo,5805913
2021,2,state,Uttar Pradesh,Samsung,5762770
2021,2,state,Uttar Pradesh,Oppo,4047089
2021,2,state,Uttar Pradesh,Realme,2533804
2021,2,state,Uttar Pradesh,Apple,578403
2021,2,state,Uttar Pradesh,Huawei,526688
2021,2,state,Uttar Pradesh,Motorola,501525
2021,2,state,Uttar Pradesh,Tecno,419917
2021,2,state,Uttar Pradesh,Infinix,384335
2021,2,state,Uttar Pradesh,Others,3054141
2021,3,state,Uttar Pradesh,Xiaomi,8522940
2021,3,state,Uttar Pradesh,Vivo,6444391
2021,3,state,Uttar Pradesh,Samsung,6016111
2021,3,state,Uttar Pradesh,Oppo,4436027
2021,3,state,Uttar Pradesh,Realme,2937420
2021,3,state,Uttar Pradesh,Apple,619775
2021,3,state,Uttar Pradesh,Huawei,541464
2021,3,state,Uttar Pradesh,Tecno,528922
2021,3,state,Uttar Pradesh,Infinix,513712
2021,3,state,Uttar Pradesh,Motorola,501403
2021,3,state,Uttar Pradesh,Others,3089717
2021,4,state,Uttar Pradesh,Xiaomi,8926080
2021,4,state,Uttar Pradesh,Vivo,7025228
2021,4,state,Uttar Pradesh,Samsung,6308300
2021,4,state,Uttar Pradesh,Oppo,4798699
2021,4,state,Uttar Pradesh,Realme,3440284
2021,4,state,Uttar Pradesh,Apple,710181
2021,4,state,Uttar Pradesh,Infinix,635941
2021,4,state,Uttar Pradesh,Tecno,627147
2021,4,state,Uttar Pradesh,Huawei,526724
2021,4,state,Uttar Pradesh,Motorola,511474
2021,4,state,Uttar Pradesh,Others,3107597
2022,1,state,Uttar Pradesh,Xiaomi,9273651
2022,1,state,Uttar Pradesh,Vivo,7577324
2022,1,state,Uttar Pradesh,Samsung,6602107
2022,1,state,Uttar Pradesh,Oppo,5167492
2022,1,state,Uttar Pradesh,Realme,3918711
2022,1,state,Uttar Pradesh,Apple,775546
2022,1,state,Uttar Pradesh,Tecno,756173
2022,1,state,Uttar Pradesh,Infinix,719048
2022,1,state,Uttar Pradesh,OnePlus,534457
2022,1,state,Uttar Pradesh,Huawei,526680
2022,1,state,Uttar Pradesh,Others,3148503
2020,1,state,Uttarakhand,Xiaomi,456579
2020,1,state,Uttarakhand,Samsung,378669
2020,1,state,Uttarakhand,Vivo,319603
2020,1,state,Uttarakhand,Oppo,280495
2020,1,state,Uttarakhand,Realme,112983
2020,1,state,Uttarakhand,Apple,52810
2020,1,state,Uttarakhand,Motorola,45752
2020,1,state,Uttarakhand,Huawei,36671
2020,1,state,Uttarakhand,OnePlus,31306
2020,1,state,Uttarakhand,Lenovo,28932
2020,1,state,Uttarakhand,Others,199806
2020,2,state,Uttarakhand,Xiaomi,501134
2020,2,state,Uttarakhand,Samsung,415942
2020,2,state,Uttarakhand,Vivo,362685
2020,2,state,Uttarakhand,Oppo,317364
2020,2,state,Uttarakhand,Realme,128396
2020,2,state,Uttarakhand,Apple,56193
2020,2,state,Uttarakhand,Motorola,48462
2020,2,state,Uttarakhand,Huawei,39646
2020,2,state,Uttarakhand,OnePlus,32449
2020,2,state,Uttarakhand,Lenovo,30040
2020,2,state,Uttarakhand,Others,216256
2020,3,state,Uttarakhand,Xiaomi,546826
2020,3,state,Uttarakhand,Samsung,457354
2020,3,state,Uttarakhand,Vivo,410741
2020,3,state,Uttarakhand,Oppo,354574
2020,3,state,Uttarakhand,Realme,146360
2020,3,state,Uttarakhand,Apple,60386
2020,3,state,Uttarakhand,Motorola,51294
2020,3,state,Uttarakhand,Huawei,42576
2020,3,state,Uttarakhand,OnePlus,34157
2020,3,state,Uttarakhand,Lenovo,31405
2020,3,state,Uttarakhand,Others,229765
2020,4,state,Uttarakhand,Xiaomi,594817
2020,4,state,Uttarakhand,Samsung,504450
2020,4,state,Uttarakhand,Vivo,458644
2020,4,state,Uttarakhand,Oppo,392059
2020,4,state,Uttarakhand,Realme,165895
2020,4,state,Uttarakhand,Apple,65898
2020,4,state,Uttarakhand,Motorola,53771
2020,4,state,Uttarakhand,Huawei,45541
2020,4,state,Uttarakhand,OnePlus,36256
2020,4,state,Uttarakhand,Micromax,32967
2020,4,state,Uttarakhand,Others,245946
2021,1,state,Uttarakhand,Xiaomi,639297
2021,1,state,Uttarakhand,Samsung,541527
2021,1,state,Uttarakhand,Vivo,505799
2021,1,state,Uttarakhand,Oppo,425532
2021,1,state,Uttarakhand,Realme,186140
2021,1,state,Uttarakhand,Apple,71103
2021,1,state,Uttarakhand,Motorola,55240
2021,1,state,Uttarakhand,Huawei,47693
2021,1,state,Uttarakhand,OnePlus,38553
2021,1,state,Uttarakhand,Micromax,33204
2021,1,state,Uttarakhand,Others,258034
2021,2,state,Uttarakhand,Xiaomi,681400
2021,2,state,Uttarakhand,Samsung,575576
2021,2,state,Uttarakhand,Vivo,551124
2021,2,state,Uttarakhand,Oppo,457475
2021,2,state,Uttarakhand,Realme,217098
2021,2,state,Uttarakhand,Apple,76591
2021,2,state,Uttarakhand,Motorola,55396
2021,2,state,Uttarakhand,Huawei,47115
2021,2,state,Uttarakhand,OnePlus,42606
2021,2,state,Uttarakhand,Lava,34399
2021,2,state,Uttarakhand,Others,265260
2021,3,state,Uttarakhand,Xiaomi,729762
2021,3,state,Uttarakhand,Vivo,607277
2021,3,state,Uttarakhand,Samsung,603594
2021,3,state,Uttarakhand,Oppo,495230
2021,3,state,Uttarakhand,Realme,252524
2021,3,state,Uttarakhand,Apple,82495
2021,3,state,Uttarakhand,Motorola,55103
2021,3,state,Uttarakhand,OnePlus,50778
2021,3,state,Uttarakhand,Huawei,48071
2021,3,state,Uttarakhand,Lava,34054
2021,3,state,Uttarakhand,Others,274621
2021,4,state,Uttarakhand,Xiaomi,771248
2021,4,state,Uttarakhand,Vivo,655975
2021,4,state,Uttarakhand,Samsung,635155
2021,4,state,Uttarakhand,Oppo,530288
2021,4,state,Uttarakhand,Realme,296672
2021,4,state,Uttarakhand,Apple,94375
2021,4,state,Uttarakhand,OnePlus,58873
2021,4,state,Uttarakhand,Motorola,55844
2021,4,state,Uttarakhand,Huawei,46660
2021,4,state,Uttarakhand,HMD Global,34563
2021,4,state,Uttarakhand,Others,280362
2022,1,state,Uttarakhand,Xiaomi,807803
2022,1,state,Uttarakhand,Vivo,700872
2022,1,state,Uttarakhand,Samsung,663403
2022,1,state,Uttarakhand,Oppo,566718
2022,1,state,Uttarakhand,Realme,337092
2022,1,state,Uttarakhand,Apple,103605
2022,1,state,Uttarakhand,OnePlus,66561
2022,1,state,Uttarakhand,Motorola,56044
2022,1,state,Uttarakhand,Huawei,46393
2022,1,state,Uttarakhand,Tecno,36937
2022,1,state,Uttarakhand,Others,289401
2020,1,state,West Bengal,Xiaomi,3213394
2020,1,state,West Bengal,Samsung,2535508
2020,1,state,West Bengal,Vivo,1536003
2020,1,state,West Bengal,Oppo,1220788
2020,1,state,West Bengal,Realme,746055
2020,1,state,West Bengal,Motorola,331516
2020,1,state,West Bengal,Lenovo,313552
2020,1,state,West Bengal,Asus,237380
2020,1,state,West Bengal,Huawei,211478
2020,1,state,West Bengal,Micromax,174080
2020,1,state,West Bengal,Others,1441068
2020,2,state,West Bengal,Xiaomi,3510266
2020,2,state,West Bengal,Samsung,2820007
2020,2,state,West Bengal,Vivo,1751321
2020,2,state,West Bengal,Oppo,1382437
2020,2,state,West Bengal,Realme,851955
2020,2,state,West Bengal,Motorola,353913
2020,2,state,West Bengal,Lenovo,327067
2020,2,state,West Bengal,Asus,255405
2020,2,state,West Bengal,Huawei,230762
2020,2,state,West Bengal,Micromax,183519
2020,2,state,West Bengal,Others,1555370
2020,3,state,West Bengal,Xiaomi,3792457
2020,3,state,West Bengal,Samsung,3093948
2020,3,state,West Bengal,Vivo,1985209
2020,3,state,West Bengal,Oppo,1540143
2020,3,state,West Bengal,Realme,970468
2020,3,state,West Bengal,Motorola,373328
2020,3,state,West Bengal,Lenovo,341183
2020,3,state,West Bengal,Asus,270618
2020,3,state,West Bengal,Huawei,247335
2020,3,state,West Bengal,Micromax,190350
2020,3,state,West Bengal,Others,1643327
2020,4,state,West Bengal,Xiaomi,4070350
2020,4,state,West Bengal,Samsung,3365601
2020,4,state,West Bengal,Vivo,2206769
2020,4,state,West Bengal,Oppo,1690166
2020,4,state,West Bengal,Realme,1095750
2020,4,state,West Bengal,Motorola,390257
2020,4,state,West Bengal,Lenovo,354637
2020,4,state,West Bengal,Asus,283758
2020,4,state,West Bengal,Huawei,262902
2020,4,state,West Bengal,Micromax,196449
2020,4,state,West Bengal,Others,1745454
2021,1,state,West Bengal,Xiaomi,4357020
2021,1,state,West Bengal,Samsung,3588427
2021,1,state,West Bengal,Vivo,2441181
2021,1,state,West Bengal,Oppo,1829470
2021,1,state,West Bengal,Realme,1227019
2021,1,state,West Bengal,Motorola,400214
2021,1,state,West Bengal,Lenovo,356875
2021,1,state,West Bengal,Asus,303793
2021,1,state,West Bengal,Huawei,275299
2021,1,state,West Bengal,Micromax,198652
2021,1,state,West Bengal,Others,1830849
2021,2,state,West Bengal,Xiaomi,4654760
2021,2,state,West Bengal,Samsung,3778434
2021,2,state,West Bengal,Vivo,2703412
2021,2,state,West Bengal,Oppo,1970103
2021,2,state,West Bengal,Realme,1419072
2021,2,state,West Bengal,Motorola,402767
2021,2,state,West Bengal,Lenovo,350841
2021,2,state,West Bengal,Asus,297579
2021,2,state,West Bengal,Huawei,272965
2021,2,state,West Bengal,Apple,201393
2021,2,state,West Bengal,Others,1928653
2021,3,state,West Bengal,Xiaomi,4999610
2021,3,state,West Bengal,Samsung,3933160
2021,3,state,West Bengal,Vivo,3037405
2021,3,state,West Bengal,Oppo,2144589
2021,3,state,West Bengal,Realme,1644196
2021,3,state,West Bengal,Motorola,402425
2021,3,state,West Bengal,Lenovo,341420
2021,3,state,West Bengal,Asus,291778
2021,3,state,West Bengal,Huawei,280808
2021,3,state,West Bengal,Apple,218506
2021,3,state,West Bengal,Others,2029381
2021,4,state,West Bengal,Xiaomi,5313832
2021,4,state,West Bengal,Samsung,4083535
2021,4,state,West Bengal,Vivo,3353243
2021,4,state,West Bengal,Oppo,2309956
2021,4,state,West Bengal,Realme,1930021
2021,4,state,West Bengal,Motorola,408826
2021,4,state,West Bengal,Lenovo,325638
2021,4,state,West Bengal,Asus,287059
2021,4,state,West Bengal,Huawei,274009
2021,4,state,West Bengal,Infinix,254793
2021,4,state,West Bengal,Others,2103615
2022,1,state,West Bengal,Xiaomi,5586240
2022,1,state,West Bengal,Samsung,4233598
2022,1,state,West Bengal,Vivo,3652204
2022,1,state,West Bengal,Oppo,2480868
2022,1,state,West Bengal,Realme,2186959
2022,1,state,West Bengal,Motorola,410790
2022,1,state,West Bengal,Lenovo,330017
2022,1,state,West Bengal,Infinix,284678
2022,1,state,West Bengal,Asus,280347
2022,1,state,West Bengal,Apple,277752
2022,1,state,West Bengal,Others,2196334
